year,word,lemmatized_word
2015,disponer,disponer
2015,cadena,cadén
2015,agroalimentaria,agroalimentario
2015,sostenible,sostenible
2015,premisa,premisa
2015,forma,forma
2015,parte,parte
2015,modelo,modelo
2015,relación,relación
2015,proveedor,proveedor
2015,favorable,favorable
2015,predisposición,predisposición
2015,suscribir,suscribir
2015,acuerdo,acuerdo
2015,sectorial,sectorial
2015,distintos,distinto
2015,agentes,agente
2015,impulsandocadena,impulsandocadena
2015,agroalimentaria,agroalimentario
2015,sostenible,sostenible
2015,decisión,decisión
2015,da,dar
2015,nuevo,nuevo
2015,paso,paso
2015,búsqueda,búsqueda
2015,soluciones,solución
2015,sostenibles,sostenible
2015,sector,sector
2015,primario,primario
2015,español,español
2015,fomenta,fomentar
2015,diálogo,diálogo
2015,colaboración,colaboración
2015,componentes,componente
2015,cadena,cadén
2015,agroalimentaria,agroalimentario
2015,contribuye,contribuir
2015,productividad,productividad
2015,través,través
2015,hechos,hecho
2015,sentido,sentido
2015,compañía,compañía
2015,lleva,llevar
2015,años,año
2015,trabajando,trabajar
2015,reforzar,reforzar
2015,sostenibilidad,sostenibilidad
2015,sector,sector
2015,lácteo,lácteo
2015,nacional,nacional
2015,mantiene,mantener
2015,interproveedores,interproveedor
2015,envasadores,envasador
2015,leche,leche
2015,hacendado,hacendado
2015,fabricantes,fabricante
2015,derivados,derivado
2015,lácteos,lácteo
2015,relaciones,relación
2015,basadas,basado
2015,estabilidad,estabilidad
2015,garantía,garantir
2015,compra,compra
2015,mejora,mejora
2015,continua,continuo
2015,eficiencia,eficiencia
2015,eslabones,eslabón
2015,firme,firme
2015,apuesta,apostar
2015,compras,compra
2015,nacionalesmuestra,nacionalesmuestrar
2015,ello,él
2015,frecuentes,frecuente
2015,encuentros,encuentro
2015,hace,hacer
2015,años,año
2015,mantienen,mantener
2015,diferentes,diferente
2015,asociaciones,asociación
2015,ganaderas,ganadero
2015,2012,2012
2015,coyuntura,coyuntura
2015,específica,específico
2015,atravesaba,atravesar
2015,sector,sector
2015,propiciaron,propiciar
2015,compañía,compañía
2015,interproveedores,interproveedor
2015,lácteos,lácteo
2015,decidiesen,decidiesar
2015,abonar,abonar
2015,céntimos,céntimo
2015,euro,euro
2015,litro,litro
2015,leche,leche
2015,ganaderos,ganadero
2015,colaboraban,colaborar
2015,dicho,decir
2015,ejercicioesta,ejercicioesta
2015,iniciativa,iniciativo
2015,actual,actual
2015,contribuye,contribuir
2015,consolidar,consolidar
2015,vínculos,vínculo
2015,interproveedores,interproveedor
2015,sector,sector
2015,lácteo,lácteo
2015,español,español
2015,actualmente,actualmente
2015,colabora,colabora
2015,través,través
2015,dichos,dicho
2015,interproveedores,interproveedor
2015,total,total
2015,ganaderos,ganadero
2015,toda,todo
2015,españa,españa
2015,abre,abrir
2015,supermercado,supermercado
2015,barakaldo,barakaldo
2015,nuevo,nuevo
2015,establecimiento,establecimiento
2015,primero,primero
2015,bizkaia,bizkaia
2015,supuesto,supuesto
2015,inversión,inversión
2015,millones,millón
2015,euros,euros
2015,cuenta,contar
2015,plantilla,plantilla
2015,trabajadores,trabajador
2015,empleo,empleo
2015,estable,estable
2015,calidaden,calidadir
2015,construcción,construcción
2015,participado,participado
2015,media,medio
2015,proveedores,proveedor
2015,dado,dar
2015,empleo,empleo
2015,personas,persona
2015,fase,fase
2015,obra,obra
2015,abre,abrir
2015,mañana,mañana
2015,primer,primero
2015,establecimiento,establecimiento
2015,barakaldo,barakaldo
2015,bizkaia,bizkaia
2015,concretamente,concretamente
2015,centro,centro
2015,comercial,comercial
2015,megapark,megapark
2015,ubicado,ubicado
2015,avenida,avenida
2015,ribera,ribera
2015,inversión,inversión
2015,realizada,realizado
2015,supermercado,supermercado
2015,millones,millón
2015,euros,euros
2015,cuenta,contar
2015,plantilla,plantilla
2015,trabajadores,trabajador
2015,empleo,empleo
2015,estable,estable
2015,calidad,calidad
2015,construcción,construcción
2015,puesta,puesto
2015,marcha,marcha
2015,tienda,tiendar
2015,participado,participado
2015,media,medio
2015,proveedores,proveedor
2015,dado,dar
2015,empleo,empleo
2015,personas,persona
2015,fase,fase
2015,obrael,obrael
2015,centro,centro
2015,primero,primero
2015,compañía,compañía
2015,abre,abrir
2015,bizkaia,bizkaia
2015,sala,sala
2015,ventas,venta
2015,m2,m2
2015,ubican,ubicar
2015,todas,todo
2015,secciones,sección
2015,habituales,habitual
2015,carnicería,carniceer
2015,charcutería,charcuteer
2015,perfumería,perfumeer
2015,alimentación,alimentación
2015,envasada,envasar
2015,bebidas,bebida
2015,droguería,droguería
2015,destacan,destacar
2015,renovadas,renovado
2015,secciones,sección
2015,productos,producto
2015,frescos,fresco
2015,pescadería,pescadeer
2015,pescado,pescado
2015,directo,directo
2015,lonja,lonjar
2015,horno,horno
2015,granel,granel
2015,sección,sección
2015,fruta,fruta
2015,verdura,verdura
2015,apuesta,apostar
2015,venta,venta
2015,productos,producto
2015,frescos,fresco
2015,proximidad,proximidad
2015,asimismo,asimismo
2015,establecimiento,establecimiento
2015,dispone,disponer
2015,zonas,zona
2015,descanso,descanso
2015,vestuarios,vestuario
2015,trabajadores,trabajador
2015,así,así
2015,sala,sala
2015,destinada,destinado
2015,formación,formación
2015,continua,continuo
2015,plantillael,plantillael
2015,horario,horario
2015,apertura,apertura
2015,supermercado,supermercado
2015,lunes,lunes
2015,sábado,sábado
2015,además,además
2015,habilitado,habilitado
2015,resto,resto
2015,supermercados,supermercado
2015,servicio,servicio
2015,domicilio,domicilio
2015,telecompra,telecompra
2015,compra,compra
2015,online,online
2015,través,través
2015,página,página
2015,web,web
2015,aspecto,aspecto
2015,destacado,destacado
2015,tienda,tiendar
2015,carácter,carácter
2015,ecoeficiente,ecoeficiente
2015,incorpora,incorporar
2015,conjunto,conjunto
2015,medidas,medida
2015,recuperadores,recuperador
2015,calor,calor
2015,iluminación,iluminación
2015,eficiente,eficiente
2015,temporizadores,temporizador
2015,puertas,puerta
2015,automáticas,automático
2015,reducen,reducir
2015,porcentaje,porcentaje
2015,consumo,consumo
2015,energéticodesde,energéticodesde
2015,patricia,patricia
2015,cortizas,cortiza
2015,directora,director
2015,territorial,territorial
2015,relaciones,relación
2015,externas,externo
2015,manifestado,manifestado
2015,satisfechos,satisfecho
2015,apertura,apertura
2015,primera,primero
2015,tienda,tiendar
2015,bizkaia,bizkaia
2015,cumple,cumplir
2015,así,así
2015,hito,hitir
2015,plan,plan
2015,expansión,expansión
2015,euskadi,euskadi
2015,ahora,ahora
2015,comienza,comenzar
2015,nuevo,nuevo
2015,reto,reto
2015,establecemos,establezar
2015,mercado,mercado
2015,consolidado,consolidado
2015,comercio,comercio
2015,gran,gran
2015,nivel,nivel
2015,esforzarnos,esforzar yo
2015,cada,cada
2015,día,día
2015,adaptarnos,adaptarno
2015,corresponder,corresponder
2015,toda,todo
2015,confianza,confianza
2015,clientes,cliente
2015,vascos,vasco
2015,demuestransobre,demuestransobre
2015,euskadi,euskadi
2015,mantiene,mantener
2015,apuesta,apostar
2015,decidida,decidido
2015,euskadi,euskadi
2015,cuenta,contar
2015,tiendas,tienda
2015,situadas,situado
2015,vitoriagasteiz,vitoriagasteiz
2015,plantilla,plantilla
2015,personas,persona
2015,todas,todo
2015,empleo,empleo
2015,estable,estable
2015,calidad,calidad
2015,recientemente,recientemente
2015,comenzado,comenzado
2015,construcción,construcción
2015,bloque,bloque
2015,logístico,logístico
2015,vitoriagasteiz,vitoriagasteiz
2015,supondrá,suponer
2015,inversión,inversión
2015,millones,millón
2015,euros,euros
2015,primera,primero
2015,fase,fase
2015,así,así
2015,creación,creación
2015,puestos,puesto
2015,trabajo,trabajar
2015,abastecerá,abastecer
2015,supermercados,supermercado
2015,zona,zona
2015,norte,norte
2015,asimismo,asimismo
2015,relación,relación
2015,comercial,comercial
2015,pymes,pyme
2015,empresas,empresa
2015,comunidad,comunidad
2015,2014,2014
2015,realizado,realizado
2015,compras,compra
2015,proveedores,proveedor
2015,vascos,vasco
2015,valor,valor
2015,millones,millón
2015,euros,euros
2015,junto,junto
2015,fabricantes,fabricante
2015,interproveedores,interproveedor
2015,invertido,invertido
2015,millones,millón
2015,euros,euros
2015,euskadi,euskadi
2015,ejemplo,ejemplo
2015,proveedores,proveedor
2015,agroalimentarios,agroalimentario
2015,así,así
2015,apuesta,apostar
2015,producto,producto
2015,local,local
2015,compra,compra
2015,kilos,kilo
2015,patata,patato
2015,álava,álava
2015,claro,claro
2015,ejemplo,ejemplo
2015,implicación,implicación
2015,empresas,empresa
2015,vascas,vasco
2015,caso,caso
2015,servicios,servicio
2015,relación,relación
2015,comercial,comercial
2015,mantiene,mantener
2015,ormazabal,ormazabal
2015,hace,hacer
2015,varios,varios
2015,años,año
2015,proveedor,proveedor
2015,centros,centro
2015,transformación,transformación
2015,supermercados,supermercado
2015,anualmente,anualmente
2015,factura,factura
2015,media,medio
2015,millones,millón
2015,euros,euros
2015,parte,parte
2015,responsabilidad,responsabilidad
2015,social,social
2015,corporativa,corporativo
2015,2014,2014
2015,colaboración,colaboración
2015,entidades,entidad
2015,sociales,social
2015,euskadi,euskadi
2015,alcanzó,alcanzar
2015,toneladas,tonelada
2015,alimentos,alimento
2015,donadossiempre,donadossiempre
2015,precios,precio
2015,bajoscon,bajoscon
2015,nueva,nuevo
2015,apertura,apertura
2015,clientes,cliente
2015,beneficiarán,beneficiar
2015,política,político
2015,comercial,comercial
2015,spb,spb
2015,siempre,siempre
2015,precios,precio
2015,bajos,bajo
2015,compañía,compañía
2015,utiliza,utilizar
2015,forma,forma
2015,exclusiva,exclusivo
2015,consiste,consistir
2015,garantizar,garantizar
2015,menor,menor
2015,precio,precio
2015,unitario,unitario
2015,productos,producto
2015,mejor,mejor
2015,calidad,calidad
2015,forma,forma
2015,permanente,permanente
2015,gracias,gracias
2015,ello,él
2015,puede,poder
2015,ofrecer,ofrecer
2015,clientes,cliente
2015,calidad,calidad
2015,menos,menos
2015,precio,precio
2015,compromiso,compromiso
2015,tiempos,tiempo
2015,actuales,actual
2015,importante,importante
2015,nunca,nunca
2015,economías,economía
2015,familiares,familiar
2015,invierte,invierte
2015,millones,millón
2015,euros,euros
2015,nuevas,nuevo
2015,aperturas,apertura
2015,reformas,reforma
2015,cierra,cerrar
2015,año,año
2015,2015,2015
2015,tiendas,tienda
2015,tras,tras
2015,apertura,apertura
2015,nuevos,nuevo
2015,supermercados,supermercado
2015,cierre,cerrar
2015,ellosen,ellosen
2015,construcción,construcción
2015,cada,cada
2015,tienda,tiendar
2015,participado,participado
2015,media,medio
2015,proveedores,proveedor
2015,personasla,personaslar
2015,compañía,compañía
2015,reformado,reformado
2015,establecimientos,establecimiento
2015,siguiendo,seguir
2015,modelo,modelo
2015,tienda,tiendar
2015,ecoeficiente,ecoeficiente
2015,inaugurado,inaugurado
2015,nuevos,nuevo
2015,supermercados,supermercado
2015,proximidad,proximidad
2015,2015,2015
2015,tras,tras
2015,cerrar,cerrar
2015,ajustaban,ajustar
2015,estándares,estándar
2015,actuales,actual
2015,requeridos,requerido
2015,compañía,compañía
2015,eleva,elevar
2015,número,número
2015,total,total
2015,tiendas,tienda
2015,aperturas,apertura
2015,compañía,compañía
2015,presente,presente
2015,provincias,provincia
2015,comunidades,comunidad
2015,autónomas,autónomo
2015,inversión,inversión
2015,nuevas,nuevo
2015,tiendas,tienda
2015,incluyendo,incluir
2015,reforma,reforma
2015,establecimientos,establecimiento
2015,asciende,ascender
2015,millones,millón
2015,euros,euros
2015,cierre,cerrar
2015,2015esta,2015esta
2015,inversión,inversión
2015,traducido,traducido
2015,proveedores,proveedor
2015,dado,dar
2015,trabajo,trabajar
2015,personas,persona
2015,fase,fase
2015,obra,obra
2015,cada,cada
2015,tiendas,tienda
2015,sumar,sumar
2015,equipo,equipo
2015,técnico,técnico
2015,compañía,compañía
2015,meses,mes
2015,trabaja,trabajar
2015,contratación,contratación
2015,elaboración,elaboración
2015,proyecto,proyecto
2015,diseño,diseño
2015,ejecución,ejecución
2015,dichas,dicho
2015,obraslas,obrasla
2015,nuevas,nuevo
2015,tiendas,tienda
2015,además,además
2015,responden,responder
2015,modelo,modelo
2015,tienda,tiendar
2015,ecoeficiente,ecoeficiente
2015,priman,primar
2015,criterios,criterio
2015,eficiencia,eficiencia
2015,energética,energético
2015,espacios,espacio
2015,diferenciados,diferenciado
2015,negocios,negocio
2015,comodidad,comodidad
2015,usocon,usocon
2015,apertura,apertura
2015,reforma,reforma
2015,nuevas,nuevo
2015,tiendas,tienda
2015,cumple,cumplir
2015,objetivo,objetivo
2015,aperturas,apertura
2015,marcado,marcado
2015,2015,2015
2015,sigue,seguir
2015,acercándose,acercar él
2015,clientes,cliente
2015,cada,cada
2015,año,año
2015,solicitan,solicitar
2015,presencia,presencia
2015,barrios,barrio
2015,residen,residir
2016,incrementa,incrementar
2016,facturación,facturación
2016,porcentaje,porcentaje
2016,millones,millón
2016,euros,euros
2016,crea,creer
2016,nuevos,nuevo
2016,empleos,empleo
2016,fijos,fijo
2016,directos,directo
2016,salario,salario
2016,mínimo,mínimo
2016,inicio,inicio
2016,euros,euros
2016,netos,neto
2016,mes,mes
2016,suman,sumar
2016,plantilla,plantilla
2016,personas,persona
2016,ventas,venta
2016,volumen,volumen
2016,crecido,crecido
2016,porcentaje,porcentaje
2016,millones,millón
2016,kilos,kilo
2016,litros,litro
2016,kilitrosun,kilitrosun
2016,año,año
2016,procedido,procedido
2016,compartir,compartir
2016,beneficio,beneficio
2016,total,total
2016,componentes,componente
2016,compañía,compañía
2016,millones,millón
2016,trabajadores,trabajador
2016,concepto,concepto
2016,prima,primar
2016,objetivos,objetivo
2016,millones,millón
2016,sociedad,sociedad
2016,concepto,concepto
2016,impuestos,impuesto
2016,millones,millón
2016,euros,euros
2016,beneficio,beneficio
2016,neto,neto
2016,porcentaje,porcentaje
2016,reinvertido,reinvertir
2016,empresa,empresa
2016,recursos,recurso
2016,propios,propio
2016,resto,resto
2016,repartido,repartido
2016,accionistas,accionista
2016,vía,vía
2016,dividendosel,dividendosel
2016,beneficio,beneficio
2016,neto,neto
2016,mejora,mejora
2016,porcentaje,porcentaje
2016,millones,millón
2016,euros,euros
2016,inversión,inversión
2016,alcanza,alcanzar
2016,millones,millón
2016,eurosla,eurosla
2016,contribución,contribución
2016,tributaria,tributario
2016,vía,vía
2016,impuestos,impuesto
2016,seguridad,seguridad
2016,social,social
2016,eleva,elevar
2016,millones,millón
2016,euros,euros
2016,2015el,2015el
2016,clúster,clúster
2016,industrial,industrial
2016,fabricantes,fabricante
2016,interproveedores,interproveedor
2016,españa,españa
2016,supera,superar
2016,fábricas,fábrica
2016,empleos,empleo
2016,incrementado,incrementado
2016,2015,2015
2016,facturación,facturación
2016,porcentaje,porcentaje
2016,millones,millón
2016,alcanzando,alcanzar
2016,millones,millón
2016,euros,euros
2016,beneficio,beneficio
2016,neto,neto
2016,compañía,compañía
2016,representa,representar
2016,porcentaje,porcentaje
2016,cifra,cifra
2016,ventas,venta
2016,crecido,crecido
2016,porcentaje,porcentaje
2016,millones,millón
2016,euros,euros
2016,ventas,venta
2016,volumen,volumen
2016,aumentado,aumentado
2016,concretamente,concretamente
2016,porcentaje,porcentaje
2016,millones,millón
2016,kilos,kilo
2016,litros,litro
2016,kilitros,kilitro
2016,balance,balance
2016,muestra,mostrar
2016,confianza,confianza
2016,depositada,depositado
2016,millones,millón
2016,hogares,hogar
2016,realizan,realizar
2016,compra,compra
2016,supermercados,supermercado
2016,además,además
2016,compañía,compañía
2016,cumplido,cumplido
2016,nuevo,nuevo
2016,compromiso,compromiso
2016,bajar,bajar
2016,precio,precio
2016,carro,carro
2016,menú,menú
2016,2015,2015
2016,reducido,reducido
2016,porcentaje,porcentaje
2016,supuesto,supuesto
2016,ahorro,ahorro
2016,euros,euros
2016,año,año
2016,eljefe,eljefe
2016,continuado,continuado
2016,2015,2015
2016,crecimiento,crecimiento
2016,invertido,invertido
2016,millones,millón
2016,euros,euros
2016,apertura,apertura
2016,nuevos,nuevo
2016,supermercados,supermercado
2016,hizo,hacer
2016,crecer,crecer
2016,red,red
2016,reforma,reforma
2016,inversiones,inversión
2016,significativas,significativo
2016,construcción,construcción
2016,bloque,bloque
2016,logístico,logístico
2016,abrera,abrera
2016,barcelona,barcelona
2016,funcionamiento,funcionamiento
2016,porcentaje,porcentaje
2016,inicio,inicio
2016,nuevo,nuevo
2016,bloque,bloque
2016,logístico,logístico
2016,vitoriagasteizsu,vitoriagasteizsu
2016,contribución,contribución
2016,tributaria,tributario
2016,país,país
2016,aumentado,aumentado
2016,2015,2015
2016,millones,millón
2016,euros,euros
2016,total,total
2016,millones,millón
2016,euros,euros
2016,corresponden,corresponder
2016,seguridad,seguridad
2016,social,social
2016,impuesto,impuesto
2016,sociedades,sociedad
2016,recaudación,recaudación
2016,iva,ivo
2016,irpf,irpf
2016,impuestos,impuesto
2016,tasasavanza,tasasavanzar
2016,transformación,transformación
2016,tecnológica,tecnológico
2016,digitalen,digitalir
2016,2015,2015
2016,seguido,seguido
2016,avanzando,avanzar
2016,proyecto,proyecto
2016,transformación,transformación
2016,tecnológica,tecnológico
2016,digital,digital
2016,destinado,destinado
2016,millones,millón
2016,euros,euros
2016,inversiones,inversión
2016,ello,él
2016,doble,doble
2016,objetivo,objetivo
2016,poner,poner
2016,información,información
2016,servicio,servicio
2016,toma,tomar
2016,decisiones,decisión
2016,plantilla,plantilla
2016,mejorar,mejorar
2016,experiencia,experiencia
2016,compra,compra
2016,clientes,cliente
2016,parte,parte
2016,adaptación,adaptación
2016,tecnológica,tecnológico
2016,implantado,implantado
2016,sistema,sistema
2016,análisis,análisis
2016,información,información
2016,big,big
2016,data,datar
2016,veloz,veloz
2016,tiempo,tiempo
2016,real,real
2016,instalado,instalado
2016,balanzas,balanza
2016,táctiles,táctil
2016,intuitivas,intuitiva
2016,realizado,realizado
2016,pruebas,prueba
2016,terminales,terminal
2016,última,último
2016,generación,generación
2016,varias,varios
2016,tiendas,tienda
2016,permiten,permitir
2016,conocer,conocer
2016,stock,stock
2016,momento,momento
2016,cada,cada
2016,supermercadoen,supermercadoen
2016,2016,2016
2016,dentro,dentro
2016,proceso,proceso
2016,innovación,innovación
2016,digital,digital
2016,iniciará,iniciar
2016,construcción,construcción
2016,segundo,segundo
2016,centro,centro
2016,proceso,proceso
2016,datos,dato
2016,villadangos,villadango
2016,parámo,parámo
2016,león,león
2016,inversión,inversión
2016,inicial,inicial
2016,prevista,previsto
2016,millones,millón
2016,euros,euros
2016,además,además
2016,abordará,abordar
2016,reingeniería,reingenieer
2016,página,página
2016,web,web
2016,hacerla,hacer él
2016,fácil,fácil
2016,ágil,ágil
2016,visual,visual
2016,2015,2015
2016,ventas,venta
2016,canal,canal
2016,online,online
2016,crecieron,crecer
2016,porcentaje,porcentaje
2016,aportaron,aportar
2016,millones,millón
2016,euros,euros
2016,cifra,cifra
2016,total,total
2016,facturacióncompartir,facturacióncompartir
2016,beneficio,beneficio
2016,generadosiguiendo,generadosigueir
2016,principio,principio
2016,éxito,éxito
2016,si,si
2016,compartido,compartir
2016,sabe,saber
2016,mejor,mejor
2016,beneficio,beneficio
2016,total,total
2016,generado,generado
2016,millones,millón
2016,euros,euros
2016,repartido,repartido
2016,año,año
2016,porcentaje,porcentaje
2016,plantilla,plantilla
2016,millones,millón
2016,euros,euros
2016,concepto,concepto
2016,prima,primar
2016,objetivos,objetivo
2016,además,además
2016,porcentaje,porcentaje
2016,ganancias,ganancia
2016,millones,millón
2016,revertido,revertido
2016,sociedad,sociedad
2016,concepto,concepto
2016,impuestos,impuesto
2016,porcentaje,porcentaje
2016,millones,millón
2016,reinvertido,reinvertir
2016,empresa,empresa
2016,recursos,recurso
2016,propios,propio
2016,porcentaje,porcentaje
2016,restante,restante
2016,repartido,repartido
2016,accionistas,accionista
2016,vía,vía
2016,dividendoscadena,dividendoscadena
2016,agroalimentaria,agroalimentario
2016,sostenible,sostenible
2016,teoría,teoría
2016,hechosla,hechosla
2016,apuesta,apostar
2016,desarrollo,desarrollo
2016,cadena,cadén
2016,agroalimentaria,agroalimentario
2016,sostenible,sostenible
2016,caspopdona,caspopdón
2016,sigue,seguir
2016,avanzando,avanzar
2016,vuelto,volver
2016,generar,generar
2016,2015,2015
2016,impacto,impacto
2016,positivo,positivo
2016,sector,sector
2016,primario,primario
2016,español,español
2016,ejemplo,ejemplo
2016,ello,él
2016,incremento,incremento
2016,productividad,productividad
2016,sectores,sector
2016,arrocero,arrocerir
2016,interproveedor,interproveedor
2016,arrocerías,arrocería
2016,pons,pons
2016,junto,junto
2016,agricultores,agricultor
2016,extremadura,extremadurar
2016,valencia,valencia
2016,logrado,logrado
2016,incrementar,incrementar
2016,rendimiento,rendimiento
2016,cultivos,cultivo
2016,porcentaje,porcentaje
2016,reducir,reducir
2016,porcentaje,porcentaje
2016,costes,coste
2016,aumentando,aumentar
2016,rentabilidad,rentabilidad
2016,minimizando,minimizar
2016,mismo,mismo
2016,tiempo,tiempo
2016,impacto,impacto
2016,medioambiental,medioambiental
2016,consecuencia,consecuencia
2016,caspopdona,caspopdón
2016,proyecto,proyecto
2016,covap,covap
2016,modernizar,modernizar
2016,sector,sector
2016,lácteo,lácteo
2016,ganaderos,ganadero
2016,reforzado,reforzado
2016,rentabilidad,rentabilidad
2016,granjas,granja
2016,junto,junto
2016,ejemplos,ejemplo
2016,cabe,caber
2016,destacar,destacar
2016,multiplicación,multiplicación
2016,plantillas,plantillar
2016,flotas,flota
2016,pesqueras,pesquera
2016,unión,unión
2016,martín,martín
2016,pescanoah,pescanoah
2016,islas,isla
2016,trabajadores,trabajador
2016,proyecto,proyecto
2016,girasol,girasol
2016,sovena,sovenar
2016,asaja,asajar
2016,desarrollando,desarrollar
2016,provincia,provincia
2016,cuenca,cuencar
2016,analizar,analizar
2016,proceso,proceso
2016,productivo,productivo
2016,girasolademás,girasolademás
2016,contribución,contribución
2016,ejemplos,ejemplo
2016,modernización,modernización
2016,dinamización,dinamización
2016,sector,sector
2016,agroalimentario,agroalimentario
2016,español,español
2016,caspopdona,caspopdón
2016,permite,permitir
2016,compañía,compañía
2016,incrementar,incrementar
2016,satisfacción,satisfacción
2016,clientes,cliente
2016,ofrecerles,ofrecerl
2016,productos,producto
2016,máxima,máximo
2016,calidad,calidad
2016,frescura,frescura
2016,hecho,hecho
2016,nuevas,nuevo
2016,secciones,sección
2016,frescos,fresco
2016,fruta,fruta
2016,verdura,verdura
2016,horno,horno
2016,carnicería,carniceer
2016,pescado,pescado
2016,experimentado,experimentado
2016,2015,2015
2016,crecimiento,crecimiento
2016,medio,medio
2016,kilos,kilo
2016,tienda,tiendar
2016,díaun,díaun
2016,clúster,clúster
2016,industrial,industrial
2016,españa,españa
2016,fábricasen,fábricar
2016,2015,2015
2016,seguido,seguido
2016,reforzando,reforzar
2016,compromiso,compromiso
2016,desarrollo,desarrollo
2016,socioeconómico,socioeconómico
2016,país,país
2016,través,través
2016,industrialización,industrialización
2016,ello,él
2016,interproveedores,interproveedor
2016,fabrican,fabricar
2016,productos,producto
2016,marcas,marca
2016,hacendado,hacendado
2016,bosque,bosque
2016,verde,verde
2016,deliplus,deliplus
2016,compy,compy
2016,invertido,invertido
2016,millones,millón
2016,euros,euros
2016,destinado,destinado
2016,mayoría,mayoría
2016,apertura,apertura
2016,nuevas,nuevo
2016,fábricas,fábrica
2016,líneas,línea
2016,producción,producción
2016,cuentan,contar
2016,además,además
2016,plantilla,plantilla
2016,conjunta,conjunto
2016,personas,persona
2016,tras,tras
2016,incorporar,incorporar
2016,2015,2015
2016,personaseste,personaseste
2016,plan,plan
2016,inversiones,inversión
2016,sostenido,sostenido
2016,tiempo,tiempo
2016,propiciado,propiciado
2016,actualmente,actualmente
2016,interproveedores,interproveedor
2016,sumen,sumir
2016,fábricas,fábrica
2016,españa,españa
2016,permitido,permitido
2016,configurar,configurar
2016,clústers,clúster
2016,agroalimentarios,agroalimentario
2016,dinámicos,dinámico
2016,innovadores,innovador
2016,europaimpacto,europaimpacto
2016,actividad,actividad
2016,económica,económico
2016,cadena,cadén
2016,valor,valor
2016,españaa,españaa
2016,largo,largo
2016,año,año
2016,compañía,compañía
2016,seguido,seguido
2016,consolidando,consolidar
2016,aportación,aportación
2016,actividad,actividad
2016,genera,generar
2016,conjunto,conjunto
2016,sociedad,sociedad
2016,española,español
2016,según,según
2016,datos,dato
2016,informe,informir
2016,impacto,impacto
2016,económico,económico
2016,2015,2015
2016,realizado,realizado
2016,instituto,instituto
2016,valenciano,valenciano
2016,investigaciones,investigación
2016,económicas,económico
2016,ivie,ivie
2016,compañía,compañía
2016,cadena,cadén
2016,montaje,montaje
2016,caspopdona,caspopdón
2016,españa,españa
2016,representan,representar
2016,porcentaje,porcentaje
2016,pib,pib
2016,millones,millón
2016,euros,euros
2016,porcentaje,porcentaje
2016,empleos,empleo
2016,totales,total
2016,existentes,existente
2016,país,país
2016,trabajadores,trabajador
2016,tiempo,tiempo
2016,realiza,realizar
2016,porcentaje,porcentaje
2016,compras,compra
2016,españa,españa
2016,conjunto,conjunto
2016,suponen,suponer
2016,millones,millón
2016,euroscompromisos,euroscompromiso
2016,2016en,2016en
2016,2016,2016
2016,previsto,previsto
2016,realizar,realizar
2016,inversión,inversión
2016,aproximada,aproximar
2016,millones,millón
2016,euros,euros
2016,destinarán,destinar
2016,fundamentalmente,fundamentalmente
2016,apertura,apertura
2016,nuevas,nuevo
2016,tiendas,tienda
2016,reforma,reforma
2016,supermercados,supermercado
2016,continuación,continuación
2016,obras,obra
2016,construcción,construcción
2016,bloques,bloque
2016,logísticos,logístico
2016,abrera,abrera
2016,barcelona,barcelona
2016,vitoriagasteiz,vitoriagasteiz
2016,seguir,seguir
2016,impulsando,impulsar
2016,transformación,transformación
2016,tecnológica,tecnológico
2016,inicio,inicio
2016,construcción,construcción
2016,segundo,segundo
2016,centro,centro
2016,proceso,proceso
2016,datos,dato
2016,villadangos,villadango
2016,parámo,parámo
2016,león,león
2016,renovación,renovación
2016,página,página
2016,web,web
2016,hechos,hecho
2016,relevantes,relevante
2016,2015,2015
2016,20142015observacionestiendas1,20142015observacionestiendas1
2016,netas,neto
2016,aperturas,apertura
2016,cierresventas,cierresventa
2016,civa,civo
2016,porcentaje,porcentaje
2016,unidades,unidad
2016,venta,venta
2016,kilitros,kilitro
2016,porcentaje,porcentaje
2016,compartir,compartir
2016,beneficio,beneficio
2016,total,total
2016,generado,generado
2016,porcentaje,porcentaje
2016,trabajador,trabajador
2016,prima,primar
2016,objetivos,objetivo
2016,porcentaje,porcentaje
2016,impuestos,impuesto
2016,porcentaje,porcentaje
2016,beneficio,beneficio
2016,neto,neto
2016,porcentaje,porcentaje
2016,contribución,contribución
2016,tributaria,tributario
2016,porcentaje,porcentaje
2016,inversiónr,inversiónr
2016,propios,propio
2016,porcentaje,porcentaje
2016,plantilla,plantilla
2016,total,total
2016,compañía74,compañía74
2016,millones,millón
2016,euros,euros
2016,millones,millón
2016,kiloslitrosjuan,kiloslitrosjuan
2016,roig,roig
2016,presentación,presentación
2016,resultados,resultado
2016,2015juan,2015juan
2016,roig,roig
2016,presentación,presentación
2016,resultados,resultado
2016,2015juan,2015juan
2016,roig,roig
2016,miembros,miembro
2016,comité,comité
2016,dirección,dirección
2016,presentación,presentación
2016,resultados,resultado
2016,2015memoria,2015memoria
2016,anual,anual
2016,2015descargar,2015descargar
2016,contratará,contratar
2016,personas,persona
2016,campaña,campaña
2016,verano,verano
2016,contrataciones,contratación
2016,prolongarán,prolongar
2016,campaña,campaña
2016,verano,verano
2016,comprende,comprender
2016,periodo,periodo
2016,junio,junio
2016,septiembreel,septiembreel
2016,salario,salario
2016,neto,neto
2016,euros,euros
2016,mes,mes
